sku,brand_sku_code,hob_sku_code,ean_upc,store_view_code,attribute_set_code,product_type,categories,subcatagories,merchandise_categories,product_websites,name,manufacturer,gender,range,formulation,finish,coverage,skin_tone,skin_type,spf,hair_type,scalp_type,variant_type,pack_of,shade,color,size,product_details,description,short_description,how_to_use,key_ingredients,concern,hsn,shelf_life,article_type_sap,mc_code,country_of_origin,manufacture_info,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_image_labels,configurable_variations
3000173014,FCFD_STUPEN_NG1,,3000173014,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Studio Foundation Pen Stick-NG -1-30 g / 1.06 oz",PAC,WOMEN,,Stick,Matte,"Medium Coverage ",,,,,,,1,Nude,"NG -1","30 g / 1.06 oz","A multitasking, light -to -full -coverage cream stick foundation with a natural -looking, matte finish. The Studio Pen stick is a foundation ideal for combination and oily skin, and the lightweight, easy -to -layer foundation delivers light -to -full -coverage, depending on the method of application. It’s designed to quickly and precisely apply all -over coverage, daily touch -ups, or highlight and contour with ease.",,,"Apply all over the face and blend for a matte finish. Can also be used with moisturiser for a sheer finish or used to highlight and contour.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",695,,,,,,,,https://dl.dropboxusercontent.com/s/616ue9f9pkm5yku/FCFD_STUPEN_NG1.main.jpg,,https://dl.dropboxusercontent.com/s/616ue9f9pkm5yku/FCFD_STUPEN_NG1.main.jpg,,https://dl.dropboxusercontent.com/s/616ue9f9pkm5yku/FCFD_STUPEN_NG1.main.jpg,,https://dl.dropboxusercontent.com/s/4kdahf179h0uerv/FCFD_STUPEN.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000173,,,,,Default,configurable,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Studio Foundation Pen Stick-303-30 g / 1.06 oz",PAC,WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Catalog, Search",,,,,,,,,https://dl.dropboxusercontent.com/s/kbnfhvxtckujngh/FCFD_STUPEN_303.main.jpg,,https://dl.dropboxusercontent.com/s/kbnfhvxtckujngh/FCFD_STUPEN_303.main.jpg,,https://dl.dropboxusercontent.com/s/kbnfhvxtckujngh/FCFD_STUPEN_303.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sku=3000173001,color=303,size=30 g / 1.06 oz|sku=3000173002,color=Ivory,size=30 g / 1.06 oz|sku=3000173003,color=FS22,size=30 g / 1.06 oz|sku=3000173004,color=FS29,size=30 g / 1.06 oz|sku=3000173005,color=561,size=30 g / 1.06 oz|sku=3000173006,color=FS28,size=30 g / 1.06 oz|sku=3000173007,color=519,size=30 g / 1.06 oz|sku=3000173008,color=082,size=30 g / 1.06 oz|sku=3000173009,color=Chinese,size=30 g / 1.06 oz|sku=3000173010,color=518,size=30 g / 1.06 oz|sku=3000173011,color=515,size=30 g / 1.06 oz|sku=3000173012,color=517,size=30 g / 1.06 oz|sku=3000173013,color=516,size=30 g / 1.06 oz|sku=3000173014,color=NG -1,size=30 g / 1.06 oz"
3000174001,FCFD_HDLIQ_1_0,,3000174001,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-01  - (1.0)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"01  - (1.0)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/o2feik9qn0h462z/FCFD_HDLIQ_1_0.main.jpg,,https://dl.dropboxusercontent.com/s/o2feik9qn0h462z/FCFD_HDLIQ_1_0.main.jpg,,https://dl.dropboxusercontent.com/s/o2feik9qn0h462z/FCFD_HDLIQ_1_0.main.jpg,,https://dl.dropboxusercontent.com/s/avs7y5rynnmbtcy/FCFD_HDLIQ_1_0.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174002,FCFD_HDLIQ_1_2,,3000174002,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-02  - (1.2)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"02  - (1.2)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/xrmprnint5dxu2k/FCFD_HDLIQ_1_2.main.jpg,,https://dl.dropboxusercontent.com/s/xrmprnint5dxu2k/FCFD_HDLIQ_1_2.main.jpg,,https://dl.dropboxusercontent.com/s/xrmprnint5dxu2k/FCFD_HDLIQ_1_2.main.jpg,,https://dl.dropboxusercontent.com/s/rzukibqgqzvx0jt/FCFD_HDLIQ_1_2.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174003,FCFD_HDLIQ_1_3,,3000174003,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-03  - (1.3)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"03  - (1.3)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/0914lx4gvqyonzt/FCFD_HDLIQ_1_3.main.jpg,,https://dl.dropboxusercontent.com/s/0914lx4gvqyonzt/FCFD_HDLIQ_1_3.main.jpg,,https://dl.dropboxusercontent.com/s/0914lx4gvqyonzt/FCFD_HDLIQ_1_3.main.jpg,,https://dl.dropboxusercontent.com/s/uy0bc2ku9vqgyvp/FCFD_HDLIQ_1_3.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174004,FCFD_HDLIQ_1_4,,3000174004,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-04  - (1.4)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"04  - (1.4)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/o3w7godc0ro27m4/FCFD_HDLIQ_1_4.main.jpg,,https://dl.dropboxusercontent.com/s/o3w7godc0ro27m4/FCFD_HDLIQ_1_4.main.jpg,,https://dl.dropboxusercontent.com/s/o3w7godc0ro27m4/FCFD_HDLIQ_1_4.main.jpg,,https://dl.dropboxusercontent.com/s/fscbr5lqg4y4elt/FCFD_HDLIQ_1_4.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174005,FCFD_HDLIQ_1_5,,3000174005,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-05  - (1.5)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"05  - (1.5)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/1f490dm5jz2joxv/FCFD_HDLIQ_1_5.main.jpg,,https://dl.dropboxusercontent.com/s/1f490dm5jz2joxv/FCFD_HDLIQ_1_5.main.jpg,,https://dl.dropboxusercontent.com/s/1f490dm5jz2joxv/FCFD_HDLIQ_1_5.main.jpg,,https://dl.dropboxusercontent.com/s/7h3zra30o54jgsc/FCFD_HDLIQ_1_5.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174006,FCFD_HDLIQ_1_6,,3000174006,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-06  - (1.6)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"06  - (1.6)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/9jizhpmhoq49onp/FCFD_HDLIQ_1_6.main.jpg,,https://dl.dropboxusercontent.com/s/9jizhpmhoq49onp/FCFD_HDLIQ_1_6.main.jpg,,https://dl.dropboxusercontent.com/s/9jizhpmhoq49onp/FCFD_HDLIQ_1_6.main.jpg,,https://dl.dropboxusercontent.com/s/eumvwxkobo8aaq0/FCFD_HDLIQ_1_6.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174007,FCFD_HDLIQ_1_7,,3000174007,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-07  - (1.7)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"07  - (1.7)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/o3r098vrexdhdj4/FCFD_HDLIQ_1_7.main.jpg,,https://dl.dropboxusercontent.com/s/o3r098vrexdhdj4/FCFD_HDLIQ_1_7.main.jpg,,https://dl.dropboxusercontent.com/s/o3r098vrexdhdj4/FCFD_HDLIQ_1_7.main.jpg,,https://dl.dropboxusercontent.com/s/zqiib0ynkpyw3j0/FCFD_HDLIQ_1_7.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174008,FCFD_HDLIQ_1_9,,3000174008,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-08  - (1.9)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"08  - (1.9)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/sfpv8pci39c35k8/FCFD_HDLIQ_1_9.main.jpg,,https://dl.dropboxusercontent.com/s/sfpv8pci39c35k8/FCFD_HDLIQ_1_9.main.jpg,,https://dl.dropboxusercontent.com/s/sfpv8pci39c35k8/FCFD_HDLIQ_1_9.main.jpg,,https://dl.dropboxusercontent.com/s/39o9x8l0vx228gv/FCFD_HDLIQ_1_9.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174009,FCFD_HDLIQ_2_0,,3000174009,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-09  - (2.0)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"09  - (2.0)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/5ubs17y8pasadlm/FCFD_HDLIQ_2_0.main.jpg,,https://dl.dropboxusercontent.com/s/5ubs17y8pasadlm/FCFD_HDLIQ_2_0.main.jpg,,https://dl.dropboxusercontent.com/s/5ubs17y8pasadlm/FCFD_HDLIQ_2_0.main.jpg,,https://dl.dropboxusercontent.com/s/eh0d5bmn6u0wr43/FCFD_HDLIQ_2_0.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174010,FCFD_HDLIQ_2_1,,3000174010,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-10  - (2.1)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"10  - (2.1)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/ghhya765do7uaov/FCFD_HDLIQ_2_1.main.jpg,,https://dl.dropboxusercontent.com/s/ghhya765do7uaov/FCFD_HDLIQ_2_1.main.jpg,,https://dl.dropboxusercontent.com/s/ghhya765do7uaov/FCFD_HDLIQ_2_1.main.jpg,,https://dl.dropboxusercontent.com/s/24jguefjxhl263l/FCFD_HDLIQ_2_1.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174011,FCFD_HDLIQ_2_3,,3000174011,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-11  - (2.3)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"11  - (2.3)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/db4y7t1bx85knhr/FCFD_HDLIQ_2_3.main.jpg,,https://dl.dropboxusercontent.com/s/db4y7t1bx85knhr/FCFD_HDLIQ_2_3.main.jpg,,https://dl.dropboxusercontent.com/s/db4y7t1bx85knhr/FCFD_HDLIQ_2_3.main.jpg,,https://dl.dropboxusercontent.com/s/dq7b08q7zsg4e6y/FCFD_HDLIQ_2_3.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174012,FCFD_HDLIQ_2_5,,3000174012,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-12  - (2.5)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"12  - (2.5)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/nt1bavrof76irw3/FCFD_HDLIQ_2_5.main.jpg,,https://dl.dropboxusercontent.com/s/nt1bavrof76irw3/FCFD_HDLIQ_2_5.main.jpg,,https://dl.dropboxusercontent.com/s/nt1bavrof76irw3/FCFD_HDLIQ_2_5.main.jpg,,https://dl.dropboxusercontent.com/s/5yisxwip651j6kh/FCFD_HDLIQ_2_5.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174013,FCFD_HDLIQ_2_7,,3000174013,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-13  - (2.7)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"13  - (2.7)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/0jxh14li0xxlx2q/FCFD_HDLIQ_2_7.main.jpg,,https://dl.dropboxusercontent.com/s/0jxh14li0xxlx2q/FCFD_HDLIQ_2_7.main.jpg,,https://dl.dropboxusercontent.com/s/0jxh14li0xxlx2q/FCFD_HDLIQ_2_7.main.jpg,,https://dl.dropboxusercontent.com/s/01d2zmwz3ema61a/FCFD_HDLIQ_2_7.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174014,FCFD_HDLIQ_3_0,,3000174014,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-14  - (3.0)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"14  - (3.0)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/rvvmrn4n5aovhdq/FCFD_HDLIQ_3_0.main.jpg,,https://dl.dropboxusercontent.com/s/rvvmrn4n5aovhdq/FCFD_HDLIQ_3_0.main.jpg,,https://dl.dropboxusercontent.com/s/rvvmrn4n5aovhdq/FCFD_HDLIQ_3_0.main.jpg,,https://dl.dropboxusercontent.com/s/hwxjomb5hol2njs/FCFD_HDLIQ_3_0.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174015,FCFD_HDLIQ_3_1,,3000174015,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-15  - (3.1)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"15  - (3.1)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/a8irjkyyplfq1zq/FCFD_HDLIQ_3_1.main.jpg,,https://dl.dropboxusercontent.com/s/a8irjkyyplfq1zq/FCFD_HDLIQ_3_1.main.jpg,,https://dl.dropboxusercontent.com/s/a8irjkyyplfq1zq/FCFD_HDLIQ_3_1.main.jpg,,https://dl.dropboxusercontent.com/s/o3yavrmhxdnzk3k/FCFD_HDLIQ_3_1.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174016,FCFD_HDLIQ_3_3,,3000174016,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-16  - (3.3)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"16  - (3.3)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/mjnlc9bjnvdm8pz/FCFD_HDLIQ_3_3.main.jpg,,https://dl.dropboxusercontent.com/s/mjnlc9bjnvdm8pz/FCFD_HDLIQ_3_3.main.jpg,,https://dl.dropboxusercontent.com/s/mjnlc9bjnvdm8pz/FCFD_HDLIQ_3_3.main.jpg,,https://dl.dropboxusercontent.com/s/0k3y0o3uqrx8zvx/FCFD_HDLIQ_3_3.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000174017,FCFD_HDLIQ_3_5,,3000174017,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/FACE",,Foundation,base,"Hd Liquid Foundation-17  - (3.5)-1.01 fl.oz / 30 ml",PAC,WOMEN,,Liquid,Matte,"Full Coverage",,,,,,,1,Nude,"17  - (3.5)","1.01 fl.oz / 30 ml","A foundation that makes your skin look flawless without making it look like you're wearing any product at all. This long -lasting fluid has a second -skin feel. A formula that is buildable with a natural finish.",,,"Apply of foundation in thin layers, starting in the center of the face and stretching outward. For buildable coverage, apply with a flat foundation brush or sponge.",,,3304,36,ZHOD,H30202005,PRC,,,1,,"Not Visible Individually",875,,,,,,,,https://dl.dropboxusercontent.com/s/vqtn27ymj6ghbhw/FCFD_HDLIQ_3_5.main.jpg,,https://dl.dropboxusercontent.com/s/vqtn27ymj6ghbhw/FCFD_HDLIQ_3_5.main.jpg,,https://dl.dropboxusercontent.com/s/vqtn27ymj6ghbhw/FCFD_HDLIQ_3_5.main.jpg,,https://dl.dropboxusercontent.com/s/twt453ouazmotgx/FCFD_HDLIQ_3_5.other1.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
